,X,idx,beta,pval,cilb,ciub,i2,tau2,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
1896,PBK,1160,2.74949285758073,1.97517466689234e-14,2.04526622092747,3.45371949423399,97.6342423251211,2.65680027954731,1.12555198367613,1.08555056663332,1.16702741161683,1.49315046697004e-10,1.12946273583327,1.03255422156975,1.23546642392939,0.00781645570214959
1991,PKM,8179,0.821798631145897,2.71259672011185e-06,0.47847373091479,1.165123531377,98.9654679177752,0.673091075283629,1.17106669042433,1.10719949650922,1.23861797060523,3.41081974613683e-08,1.1674370388934,1.09040079692727,1.24991585077785,8.79899223531545e-06
1992,PKMYT1,110,2.76921349380575,1.10269786567984e-29,2.28954649902054,3.24888048859096,96.1556344103586,1.1944206800276,1.13187970309575,1.08855900436752,1.17692440845179,4.91912835584198e-10,1.12953593318676,1.03199806681585,1.23629245575685,0.008204734599034
2012,PLK1,6242,2.39944317628019,7.56206478598466e-21,1.89730523781041,2.90158111474997,97.9925582477488,1.38313343221213,1.245790165455,1.19595985299728,1.29769668476314,4.97398965843145e-26,1.23384094107089,1.11029705407659,1.3711316825287,9.47570657780957e-05
2015,PLK4,10017,1.43611522569958,5.50906923285946e-14,1.06177821960582,1.81045223179334,98.4817015648985,0.781330121469996,1.12017344172015,1.06570536795141,1.17742537221823,8.11377883544229e-06,1.14289810121174,1.01157989405105,1.29126337665968,0.0319650270572346
2017,PMAIP1,18638,1.10521365750236,2.10163007277427e-06,0.648541233812067,1.56188608119266,96.8202425653159,1.1144618355108,1.07044090444589,1.03656885636183,1.10541979230654,3.33623476569526e-05,1.07882406100106,1.00927476302855,1.15316601309081,0.0256486543393412
2037,PPAT,10600,0.670922910721084,2.76815672363098e-06,0.390381630503521,0.951464190938646,98.6716921840234,0.447545155356733,1.2196394136467,1.14309303140635,1.30131166794916,1.92569582165234e-09,1.2787093201369,1.10430726351396,1.48065450570523,0.00101563167329369
2038,PPIA,2850,0.617692573725825,4.40102891122242e-16,0.468725235374067,0.766659912077583,96.3108251634777,0.115204557441296,1.16223757186397,1.07774636259763,1.25335257007641,9.45082642450388e-05,1.16223757186397,1.07774636259763,1.25335257007641,9.45082642450388e-05
2041,PPME1,22156,0.39104367692078,1.04569278863984e-06,0.234079351043478,0.548008002798081,98.3441660710184,0.139126822442688,1.22721544984333,1.12964396780014,1.33321453773356,1.27282642837086e-06,1.25541347734637,1.09406992663532,1.44055051759797,0.0011914144185649
2098,PSMA1,15509,0.360478230924919,2.26856822351729e-16,0.274389807700608,0.44656665414923,91.6029196264445,0.035499020771844,1.19271939390115,1.09601257921865,1.29795914714965,4.40774794936835e-05,1.1867237240406,1.02434307175044,1.37484524085685,0.0225881753386961
2104,PSMA7,4107,0.486440667417101,3.62977746640794e-08,0.313345185911993,0.65953614892221,97.0325475750987,0.164537512152891,1.14512271261393,1.06651574046058,1.22952336960165,0.00018787752429667,1.14512271261393,1.06651574046058,1.22952336960165,0.00018787752429667
2108,PSMB2,13780,0.382075502947244,1.25295946700631e-06,0.227579350159659,0.536571655734829,98.2013801790538,0.13110624316828,1.21116115300719,1.11168356291068,1.31954036876551,1.18009294983457e-05,1.2084071998541,1.05949337887103,1.37825114321642,0.0047838838816401
2111,PSMB5,822,0.347448470787972,6.4292971932094e-07,0.21064525653188,0.484251685044063,96.3269301668753,0.101940088843797,1.14584581515811,1.0608367292752,1.23766701876209,0.000537033735728747,1.14002325508686,1.02626578976703,1.26639028124857,0.0145512040851771
2119,PSMC3IP,14120,0.770876213182584,6.23289915601158e-08,0.491701589312571,1.0500508370526,98.4611049897948,0.435440392493977,1.09200180287521,1.03040834422922,1.15727705832459,0.00296615643980951,1.09768020708072,1.00023421202254,1.2046197006003,0.0494256665933626
2120,PSMC4,12833,0.426993137144325,5.05780528448227e-09,0.283818786379019,0.570167487909631,96.8173960587656,0.110573892494501,1.11949387596209,1.03420266218849,1.21181909903865,0.00524250465348111,1.11636630451776,1.01498936209192,1.22786875647056,0.0234348625113216
2124,PSMD10,8433,0.301562997949893,6.66895822746954e-09,0.199640771760237,0.403485224139549,95.4934486125298,0.053920551212332,1.12033970067552,1.02404481165515,1.22568957005018,0.013206943606797,1.16397176125786,1.00421784487497,1.34913979862049,0.0438163464578809
2125,PSMD11,8062,0.38453876257285,1.15610110611307e-07,0.24234274021383,0.52673478493187,98.2389650948824,0.112431722960115,1.29718139173056,1.18753846260992,1.41694742194196,7.7089042374527e-09,1.38861936303407,1.15947818945972,1.66304442198404,0.00035954216214858
2128,PSMD14,12831,0.528115429917659,6.10329227102437e-10,0.360835091815205,0.695395768020114,97.4022293700586,0.152574610401214,1.2731584718077,1.17175346947972,1.38333918913459,1.17826627411666e-08,1.28397768947866,1.12724933888196,1.46249693853366,0.000167671404517331
2131,PSMD4,30580,0.387982353041708,1.1406191430132e-07,0.244579527454429,0.531385178628988,97.147980024567,0.11204698089298,1.11358586205325,1.03129277502064,1.20244561214933,0.00602144269722283,1.1204829422073,1.00728747508348,1.24639892268439,0.0362961896536753
2135,PSMD8,23442,0.282563724758043,7.10598819760187e-08,0.179785999792272,0.385341449723815,94.0376989068012,0.0535053445792442,1.10058402767066,1.0201172909346,1.18739797151563,0.0133558183539422,1.10058402767066,1.0201172909346,1.18739797151563,0.0133558183539422
2153,PTGES3,24717,0.275427663411828,1.407240698083e-09,0.18626835942738,0.364586967396275,94.1836554184152,0.040760848441366,1.25629345833937,1.14786377830035,1.37496563904408,7.25651987451587e-07,1.30376712307196,1.10675984137015,1.53584241826031,0.00150583288166626
2193,RAC1,18326,0.243807521578898,8.12212908947589e-07,0.146927095759098,0.340687947398697,95.1459325346496,0.0482374498302532,1.21165019431902,1.10994469853297,1.32267508041952,1.77184277945748e-05,1.20219320033948,1.06759663825725,1.35375893774051,0.00236840412455607
2196,RAD51,17033,1.89496593246051,3.1825547291116e-15,1.42384903482944,2.36608283009159,98.4025178713356,1.22284965939822,1.15706617493358,1.10545754592449,1.21108416882333,3.69012839168892e-10,1.15331529218602,1.03921949196839,1.27993765847358,0.00727965144769121
2216,RCE1,28041,0.381136676904684,3.2353484751108e-08,0.246008735021056,0.516264618788312,94.8089991174232,0.0931808837556835,1.16390236051483,1.07507918156417,1.26006412182687,0.000178711401344439,1.1739524916558,1.04905200192064,1.31372367636843,0.00520083657064786
2227,RIPK2,6819,0.641252522906081,1.49830072483779e-09,0.433324322074046,0.849180723738117,97.3146537193861,0.239141891029853,1.18396603641191,1.11472986794343,1.25750248171163,3.9579379617899e-08,1.24238300082358,1.0534521945337,1.46519749898914,0.00991825095710967
2248,RPS6KA4,22247,0.461037682890341,2.84005369811385e-06,0.268042052422115,0.654033313358567,96.8758643690148,0.2014818506647,1.13003811962085,1.05492178964496,1.21050315230099,0.00049499317306785,1.143012313215,1.00712180976124,1.2972384626154,0.0384658879993113
2256,RRM2,7711,2.61918091387281,3.97287786967491e-13,1.91174440233087,3.32661742541475,98.1785874815733,2.75681456682377,1.18151021625256,1.1358265953317,1.22903125956607,1.12976796071753e-16,1.1801004043106,1.06722040805004,1.30491972768641,0.00124574430767673
2327,SERPINH1,23803,0.977346549034618,1.18167898720718e-06,0.583090902847773,1.37160219522146,98.6118021658644,0.846558698084891,1.22751523292108,1.16776111204243,1.29032696115209,8.20853392005971e-16,1.2490594552501,1.14226964886249,1.36583294872915,1.07694136207191e-06
