,idx,beta,pval,cilb,ciub,i2,tau2
CEL,25107,0.60317344910135,0.247968773952346,-0.420111568876556,1.62645846707925,99.1121489740919,5.90579654720033
ADAMTS4,20375,0.290210507597789,0.251643469814625,-0.205967687767427,0.786388702963005,92.9138983960603,1.16333832813164
LCK,21673,0.204000446893122,0.251714917675424,-0.144835397754075,0.55283629154032,94.0629017515667,0.623017604622036
IL18,11806,0.278830598884065,0.252578461418881,-0.198831897647997,0.756493095416127,97.975996127893,1.25738913610645
TFF2,17813,-1.05801600304923,0.253994429964802,-2.87591001878226,0.759878012683794,97.9665783909477,17.3692260798332
FPR2,30427,-0.452196907779096,0.254128815740182,-1.22938620911651,0.32499239355832,95.9957731924974,3.22734428845425
KCND2,17148,-0.401438674618398,0.254308610200463,-1.09165122099134,0.288773871754542,97.1484560869014,2.51167714928017
FGA,17616,-0.87281589935777,0.254743496604044,-2.37486419000316,0.62923239128762,97.3919908602193,10.955452234829
U2AF1,17549,0.165622369330588,0.254853289773297,-0.119466724895834,0.45071146355701,80.497335692141,0.357274221821416
BRSK1,24044,0.30507477753987,0.255009176646603,-0.220228852670998,0.830378407750738,98.6858974958183,1.56080958792703
BLVRA,4466,0.165498260243229,0.255846446168277,-0.119973136238713,0.450969656725172,98.4843778943429,0.456749640737095
GJA1,29138,-0.326352205738485,0.257099186881243,-0.890768704150762,0.238064292673791,98.8216574236095,1.78526954023377
GPR143,17145,0.302469555957388,0.257958062351974,-0.221587569828508,0.826526681743284,98.1874113768543,1.47273993414168
FCER1G,23189,0.32062886976451,0.25828614145681,-0.235273963957543,0.876531703486562,98.3974859049489,1.75731630085603
IFNAR2,22939,0.141608286372997,0.258715830570505,-0.10413227368329,0.387348846429284,98.6463458745791,0.347872591301545
CSRP2,29376,-0.228040529280201,0.258880476892496,-0.623908497529749,0.167827438969347,98.1206292646378,0.842874969000768
TPMT,24106,-0.178765449870033,0.259040010725066,-0.48919808937329,0.131667189633225,98.7962284260042,0.53846082826356
INSR,5404,-0.176885224522404,0.259710544866579,-0.484485432111167,0.130714983066359,97.8640329697973,0.521209230208648
RARRES1,908,-0.259235718380056,0.261459570210836,-0.711698932397363,0.193227495637251,95.0524248826256,1.02383617750409
NPBWR1,14573,0.766684819298329,0.262288655470597,-0.573794333952831,2.10716397254949,95.6468243778337,9.5345996291967
LPAR3,22281,-0.658143223793759,0.26246008285761,-1.80926066034475,0.492974212757232,98.569410880637,7.2572343490297
HDAC6,18644,-0.12599743538398,0.263455972483048,-0.346831981202577,0.0948371104346172,98.532405433377,0.268110032961069
DAPK3,4631,0.106635370653467,0.263763374679418,-0.0803838216627301,0.293654562969664,95.8604654725653,0.183755762805951
MYH7B,9904,-0.221072556359565,0.264251941934429,-0.609190744324951,0.167045631605821,97.2123536588274,0.841030916029958
DKK1,18406,0.365118724855878,0.264259296937081,-0.275898877085748,1.0061363267975,94.5261019372023,1.99246071354557
TUBB6,11137,-0.301676028054659,0.264664666084311,-0.831760616041488,0.22840855993217,98.4780291249051,1.50900760517829
CLCN1,7360,-0.370939685004383,0.265306561129546,-1.02360581408525,0.281726444076486,95.2602013053055,2.18072795946199
CD55,14747,-0.261252130955013,0.266536670629091,-0.722107980510214,0.199603718600187,98.5219816256406,1.1493892733535
CAMK1D,3505,-0.254554289535566,0.267117325577363,-0.704140456479665,0.195031877408533,98.613461541832,1.14238296544097
SOST,6450,-1.1256891502135,0.267153355665333,-3.11399739089498,0.862619090467976,96.9766059883692,20.9987236725444
NAT1,5871,-0.257883782675955,0.267981175653737,-0.714173507285657,0.198405941933747,98.7897990496752,1.18999882328965
KCNH3,13371,-0.410386032482538,0.268403384628773,-1.1371482803336,0.316376215368526,98.6565048466455,2.96648671738728
BCL2L11,16492,0.155989887594302,0.268410891910065,-0.120260594929149,0.432240370117753,98.1190010867487,0.426725322183251
DGAT2,24077,-0.431969355092225,0.268853588764125,-1.19767381779577,0.333735107611323,99.159292334875,3.26004289205981
STIM2,27645,0.0613319181784707,0.269630662970385,-0.0475609895903323,0.170224825947274,93.8838262106994,0.060207172408817
GJB2,7409,0.654836597906126,0.269646310097445,-0.507843343913848,1.8175165397261,99.3483165828134,7.56897912025022
CDH2,25654,-0.408783190626386,0.270823236376052,-1.13637408795586,0.318807706703089,98.9383732311965,2.98884026661795
GLS,14313,-0.210357229820241,0.270909028096315,-0.584837918731148,0.164123459090666,98.8502257810825,0.790622897642302
CRP,20812,-0.615739322173844,0.27224313674791,-1.71494166920249,0.483463024854801,92.9147471160988,5.97153871127645
CXCR5,27690,-0.612157090500388,0.273776362067961,-1.70846355348451,0.484149372483738,95.2590573324762,6.33959295265139
KDM4C,24615,-0.0623841002341961,0.274390578138947,-0.174250311438621,0.0494821109702293,96.4086860433562,0.0628510387144455
TNFRSF13C,19188,0.31001861438151,0.274552179588626,-0.246089235964,0.86612646472702,95.6778718909699,1.5693418740288
CBR1,23885,-0.188131858276663,0.274641294870227,-0.525663305232051,0.149399588678725,98.2988498643838,0.645984305574949
TNNT2,5242,-0.877923188529678,0.275236208955236,-2.45497762020433,0.699131243144978,99.3327730257585,14.5197526582964
DSP,2782,0.430816212406058,0.275963965650046,-0.344253005790879,1.20588543060299,99.2928506088412,3.3342662243067
IL17B,5783,-0.506666768576622,0.276936897300277,-1.42004496604046,0.406711428887212,98.5021758166275,4.66794948340397
MAP3K9,18517,0.31716338354293,0.277078275227507,-0.254761609524842,0.889088376610702,99.1259178971013,1.79554926409554
ME3,27020,-0.232154477182603,0.27765269069178,-0.65128793385817,0.186978979492965,98.9890114470804,1.01181656530315
SPHK2,4217,-0.109418921894782,0.278234854743759,-0.307204135281524,0.0883662914919593,96.7274250843104,0.213323792217676
APLNR,23206,-0.287996853792071,0.279432234601764,-0.809877148698316,0.233883441114174,97.1309673209152,1.48027917729074
RECQL,830,0.140323769992517,0.279776644114056,-0.114139714284314,0.394787254269349,97.7424730847823,0.358019456848491
CREBBP,9505,-0.0784659098186792,0.280519411854368,-0.220976119410088,0.0640442997727294,95.668296029364,0.109100055230654
CKM,3809,-0.534683089475528,0.281038741443194,-1.50682637179942,0.437460192848368,94.4076306120478,4.79423271940076
RPL10,12227,0.135945597955209,0.281653800368332,-0.111542414552107,0.383433610462525,98.1804551524966,0.340672017088968
MINK1,16968,-0.121342976682525,0.28178473589432,-0.342307137188063,0.0996211838230119,98.3822901809208,0.276455957155053
INSRR,1257,-0.747320982537037,0.282784536608979,-2.11101385405992,0.616371888985847,98.6479284817475,10.5264615746653
IL10,14886,-0.315222404055212,0.282967505857757,-0.890651141814418,0.260206333703993,95.7414345574297,1.79075661072639
TXNRD2,6654,-0.152253577957145,0.283524080152873,-0.4305092750736,0.126002119159311,98.5403180068652,0.444454113871711
NR1H2,7349,-0.0838814407843202,0.283545927235034,-0.237188497436576,0.0694256158679356,97.6839979141447,0.131620366223062
DPYSL3,845,-0.381191735000875,0.284214357747812,-1.07884979144569,0.316466321443941,99.077585148917,2.69731338196465
QPCT,22589,0.233231104494132,0.284262866567222,-0.193672039735654,0.660134248723918,97.1040950132035,1.01756750905311
BIRC3,12457,-0.218783287814581,0.284554629150748,-0.619484018455276,0.181917442826113,96.227005999056,0.875441875234159
TLR2,4220,0.240576337428935,0.284766631574248,-0.200232267199071,0.681384942056941,98.3570250368101,1.07501337869347
NDUFC2,15585,-0.107086221356267,0.285013927888442,-0.303401329302855,0.0892288865903204,97.1634904747649,0.217971347806437
KDM4A,17854,0.0673805330074122,0.285138356379154,-0.0561762964360172,0.190937362450842,94.9324481916436,0.0772042846978756
DOCK10,442,-0.245046585011456,0.285588493464386,-0.694812745006632,0.204719574983721,98.0972279733302,1.12124591060653
GCGR,30788,-0.967801746668117,0.288402432020839,-2.75453688298225,0.818933389646016,98.7325064751826,17.9049739390925
MTNR1A,4317,-0.873869308707425,0.289012502313872,-2.48923087536755,0.741492257952704,98.1614907165221,14.0036341384488
EHMT1,2055,0.0742042432713174,0.289251345435985,-0.0630314558221918,0.211439942364827,97.416772273839,0.102224523631882
IL4R,6668,-0.166837895252152,0.289727734924011,-0.475698169480644,0.142022378976341,97.8299626255649,0.520581938002973
CHRM4,22428,-0.404819641445792,0.289753687533758,-1.15428626211893,0.344646979227343,96.5477384836609,2.84359864972412
NDUFV1,22239,-0.0990170371477191,0.290966460391125,-0.282794613776048,0.0847605394806099,97.4121229952338,0.190600228370088
CD14,16676,-0.303180057567688,0.291033743837313,-0.865966713265134,0.259606598129758,98.6537886875724,1.77499808696642
GRIN2C,16822,-0.268247306710338,0.293182855207483,-0.768411509235178,0.231916895814501,98.3269032822724,1.42637444473888
CSNK1G3,23854,-0.051525399599922,0.294494618792233,-0.147859193656268,0.044808394456424,93.9729372850432,0.0475026893922654
PSMB6,124,0.0690962113746438,0.295536352209866,-0.0603676175097113,0.198560040258999,94.193603840272,0.0847758774058134
GALR3,1598,0.710867935907378,0.295652674069944,-0.621388243236939,2.0431241150517,95.779235880135,9.25194053216293
TRPC7,15051,0.64202124471049,0.296674255331123,-0.563755219746976,1.84779770916796,97.4761807743348,7.28166016629369
CDK9,21544,0.069728298815155,0.297210851414003,-0.0613735752268117,0.200830172857122,97.1393719619121,0.0895447656058357
KCNH4,25149,0.296202337273596,0.298510590659775,-0.262212117793976,0.854616792341168,96.62613981707,1.64423041241616
CD3D,5686,0.233221941633694,0.299254137762366,-0.207136006418698,0.673579889686086,95.49044603823,1.01502483701225
HERC2,20758,-0.0965489152217641,0.299459300737605,-0.278925133961702,0.085827303518174,97.3719335714065,0.186390085234817
RICTOR,28403,-0.107752684350314,0.299716024971735,-0.311400431964408,0.0958950632637792,97.4845288956083,0.230207203754609
NRP1,3035,-0.199486000308403,0.300236716711116,-0.576912009857857,0.177940009241051,98.1579270753721,0.772260633144209
TEC,6099,-0.194863379168754,0.300949837627659,-0.56408776566551,0.174361007328001,99.0992752411896,0.782350548537784
FZD5,7977,-0.192728315978526,0.301117690841257,-0.558034044464563,0.172577412507512,97.9889791520548,0.697958926289449
IMPA1,11228,-0.0987156116497395,0.301570366096445,-0.286000822939887,0.0885695996404079,97.2902998439276,0.195406086993197
TICAM1,3911,0.0997187011890803,0.30165706766248,-0.0895035253837577,0.288940927761918,95.6722865779451,0.188939124728055
CDK11B,30509,0.0320675249056144,0.302292422703138,-0.0288625534073814,0.0929976032186102,82.8277432690359,0.0152035055245669
GRM8,9020,0.443065055543727,0.302698467467079,-0.399490472527881,1.28562058361534,97.7407579693941,3.80405316120583
RAMP1,14509,-0.535576464507998,0.302909257957622,-1.55450061763034,0.483347688614345,99.196434109835,5.90237498125411
LPO,28425,0.624166731886154,0.303374290312466,-0.564441354620443,1.81277481839275,98.0919030445348,7.83832653007718
ENPEP,18178,-0.368114098376386,0.309944468440147,-1.07870503019926,0.342476833446489,98.5197773120979,2.77969830953291
IL13RA2,15198,-0.549395524764857,0.311061084151939,-1.61237429709871,0.513583247569,98.9202924442967,6.49923634613255
HOXA9,26515,0.523342378510102,0.311281342169529,-0.48968940705483,1.53637416407503,99.3401262187383,5.7590925498998
IL2RB,15824,0.271457800520969,0.31286888434258,-0.255728773858922,0.79864437490086,97.7610683264393,1.57667825860661
NTF4,1989,0.580708069858161,0.313090525941397,-0.547576884308585,1.70899302402491,98.9820789646525,6.79557054009631
GIPR,8385,0.238265987210785,0.313517964549566,-0.225081274563959,0.701613248985529,95.0429360454,1.09134809850044
LGMN,26693,-0.147893331990309,0.313522554747546,-0.435498882528718,0.139712218548099,97.6314425600091,0.460703979118592
GJB3,24506,0.602844045267916,0.314161142570311,-0.571044191511928,1.77673228204776,98.4938590739361,7.83677205862973
NUAK1,8604,-0.209072153974985,0.314295218447737,-0.616300776206272,0.198156468256302,97.9586283113463,0.89988247136802
ODC1,25812,0.202680695678577,0.314964807480989,-0.192645326878359,0.598006718235513,98.5834978164143,0.8959214180797
CD163,7989,-0.333026097077843,0.316085041939946,-0.984094485617128,0.318042291461441,97.9948186312461,2.35718630950032
CCND2,8447,-0.29740584833425,0.316796508549522,-0.879691819013198,0.284880122344698,99.1410104307732,1.911859779741
PDGFA,26322,0.230184690397049,0.317102701406751,-0.220775326886818,0.681144707680916,98.5831012132138,1.15490023282017
SCN8A,23763,0.327352258690734,0.319249520808147,-0.316822248839814,0.971526766221283,98.9000280390923,2.32042667281448
HTR7,2447,-0.347149145152111,0.319415961584945,-1.03051560714703,0.336217316842808,98.1520072574762,2.64216392610321
TUBA1A,10022,-0.290178604027524,0.319521829581029,-0.861522980051042,0.281165771995994,99.0469324546071,1.82891645066067
RXFP4,29899,-0.503693543165902,0.321606588367486,-1.49971782553425,0.492330739202447,95.8066659336817,4.78203825121052
GPR68,20320,0.245545063673913,0.321800717448904,-0.240200651416622,0.731290778764447,98.1451278981169,1.31782882663198
KIR2DL1,22771,-0.596596321742658,0.322275198430786,-1.77796155829702,0.584768914811704,92.7025979046448,6.29958533969885
IKZF1,26500,-0.228920117164078,0.323024452263272,-0.682924499754154,0.225084265425998,97.7322430714294,1.13310256872926
MTOR,26443,-0.095580509583603,0.323492013178849,-0.285323213256787,0.0941621940895811,97.6660150081637,0.198641172168929
UGCG,4740,-0.146862409954786,0.324362135370285,-0.43893270933559,0.145207889426018,97.2459775947728,0.465379923765687
RBBP9,23594,-0.110014947665902,0.325216896813214,-0.329192309856696,0.109162414524892,98.4126145483793,0.271048486785624
RRM2B,14590,-0.0665339489754269,0.325307686057985,-0.199111135129739,0.0660432371788848,93.7195881260743,0.0896651376400621
MAP4K3,10886,-0.0964476811127767,0.325553935389129,-0.288729550292257,0.0958341880667033,97.5785238740588,0.199031117546171
GRK1,21833,-0.420379156145877,0.325996213263664,-1.25922999694097,0.418471684649219,94.6111997630472,3.34180742256053
MYCN,10857,0.434177660015356,0.327525943864692,-0.434951576409312,1.30330689644002,98.4110970723635,4.13823439041499
MAP2K7,192,0.0547755957357279,0.329215949266276,-0.0552570123829672,0.164808203854423,95.8480605880045,0.0636822178660712
SLC25A29,17358,0.132980501171488,0.329530679711155,-0.13432314224862,0.400284144591596,97.0299028118996,0.405957334917739
LAP3,5361,-0.122587738437496,0.330182274188157,-0.369333147455325,0.124157670580333,98.2095154817055,0.344113810901284
SCN1B,12758,-0.270779498538005,0.330222425531688,-0.815851513228283,0.274292516152273,98.7777873030454,1.67245828591007
BRSK2,15292,0.320164100483661,0.331163536279897,-0.325573293997022,0.965901494964343,98.1380205291138,2.37653781335163
LTA4H,30720,-0.110848047014605,0.331246184727403,-0.334455141777072,0.112759047747861,98.8362912774828,0.286862740564366
SH2B3,24770,-0.171029649983221,0.332076478349624,-0.516630417408833,0.174571117442391,98.6023476383723,0.690017549382177
CCL3,22331,0.258546485395187,0.332730387248403,-0.264607230865302,0.781700201655677,94.9747299771808,1.44086447509159
LAMB3,11782,0.400060359518224,0.333320367212794,-0.410426912233483,1.21054763126993,98.9193887118435,3.66612896921175
GPR37L1,5827,0.232204649687252,0.333400966971635,-0.238300085863559,0.702709385238062,96.0247934662275,1.20874505433066
PRDX1,13799,0.130074794315536,0.333795065735353,-0.133704253255598,0.39385384188667,98.6732731030057,0.401424915870165
MAPKAP1,7733,-0.0658184510616899,0.334008136480998,-0.199350722828413,0.0677138207050328,97.9745364665632,0.0968960123374909
AFP,6883,-0.663077386071424,0.334048264131408,-2.0084384352997,0.682283663156855,96.6334277468011,9.63756172220135
DPEP1,12123,0.705672727430669,0.335079839029909,-0.729171862324476,2.14051731718581,98.676663577712,11.444262185472
LPAR4,14562,-0.436991173112116,0.336058444025526,-1.32732654654773,0.453344200323496,98.2907135023542,4.32999387824974
CHRNB4,28795,0.520275895561823,0.337498298302793,-0.542909130383614,1.58346092150726,97.7609012242214,6.31758050330414
LAG3,4744,0.258582136033292,0.338200909747281,-0.270600155421954,0.787764427488538,98.0176898226453,1.5514755301697
CSNK1A1,24985,-0.058308194695773,0.340824880381365,-0.178284638449183,0.0616682490576372,94.9547123551277,0.075354949025918
GRK7,26110,0.372891234026273,0.341259379155747,-0.395070176938495,1.14085264499104,92.5185576791596,2.92630014561101
PDE4A,21802,-0.162174317786545,0.34252052334608,-0.497042512133478,0.172693876560388,97.9189551645435,0.596078679633518
ITGB7,16164,-0.188769415323283,0.342532232880204,-0.578562371895479,0.201023541248913,96.9078623325424,0.793319925961547
CTSL,15944,-0.146267626946176,0.342593599213983,-0.448336369838448,0.155801115946097,98.5359150119108,0.504417751610328
GGCX,25118,-0.118477203106721,0.345460501914647,-0.364611849264056,0.127657443050615,99.2928452407534,0.341697345437944
FPR3,1315,0.246402982544122,0.3457423899118,-0.265794832254551,0.758600797342796,97.5202411126622,1.48110375210503
OSGIN2,15419,0.0865618782292019,0.347173709914326,-0.0939091163708282,0.267032872829232,96.0721656650005,0.169914550471971
FXN,20557,-0.126328791415099,0.347794859631599,-0.390048506177239,0.137390923347041,99.0497212992864,0.398950166545688
SSTR3,2726,-0.593553409004987,0.348746187253548,-1.83508323435496,0.647976416344989,96.9570852585261,8.07043102644006
ICAM3,14622,-0.227900920976543,0.34905569272075,-0.704905256544427,0.249103414591341,96.7393385690215,1.23914677925963
SF3B1,20945,0.0486875528032438,0.350939840181318,-0.0536164119019308,0.150991517508418,95.4196744837772,0.0533891541124315
SLC28A1,22455,-0.469815621136576,0.351257697561381,-1.45766005125712,0.51802880898397,97.038774109642,5.24923239418626
MPI,24485,-0.0884128711762148,0.351767465276088,-0.274508538280615,0.0976827959281856,98.4084108305524,0.201094181045924
SLC16A1,20555,0.23974514045675,0.353056625710177,-0.266234828634934,0.745725109548433,98.403602786368,1.44675346318197
ALK,16139,-0.425371245268414,0.353924529363573,-1.32473354071357,0.473991050176741,98.2453947760946,4.35877084203695
ATP7B,7594,-0.166386451698711,0.355440505075424,-0.519287318182724,0.186514414785303,98.0975481518727,0.668372350739278
KCNC3,10712,0.249201456021839,0.355976337801218,-0.279936719570062,0.77833963161374,98.6175909488626,1.56802309435657
AKR1D1,3228,-0.670615292740406,0.356042403715757,-2.09475181297717,0.753521227496358,97.4817070449195,11.3320578688331
HLA-DRB1,6337,-0.192520603878201,0.356278917826636,-0.601563583319671,0.21652237556327,97.4258441046921,0.940028942421191
HSPG2,22218,-0.188106292525198,0.356744840686004,-0.588157694019171,0.211945108968774,95.861633087787,0.81206698008226
CDA,16075,-0.301731497141145,0.356902441783247,-0.943643436086267,0.340180441803977,98.5059737872662,2.32051353055798
UTS2R,22521,-0.778833428007022,0.357763045287882,-2.43871362932669,0.881046773312647,98.0909300251077,15.3471484700991
BCORL1,14203,0.0740499427040972,0.358009522327053,-0.0838491237834854,0.23194900919168,94.9914076262936,0.130594617077621
ATF4,18320,0.0860529405085405,0.358188852932215,-0.0975089721132075,0.269614853130288,96.8574483767095,0.179132760207282
AKR1B1,23155,-0.234577764515241,0.358748591067442,-0.735545182167431,0.266389653136949,99.168314867069,1.46469687532942
MMP17,23042,0.218869931186096,0.358788089461081,-0.248590045537811,0.686329907910003,96.8404484114167,1.14561463955759
GABBR1,14674,-0.239801580518219,0.359485777248889,-0.752711314340897,0.273108153304458,98.556722168125,1.49193302882944
SUFU,9539,-0.0507733749519267,0.360304038121102,-0.159557284091084,0.0580105341872301,92.2483426711764,0.0597626230385557
ALOX15,9175,-0.325392781007448,0.360675042973512,-1.02309805837456,0.372312496359665,93.7570243114145,2.51104726950574
PAH,15424,-0.57883783843503,0.360743400982603,-1.82015517760158,0.662479500731525,98.2262423784004,8.4508163279854
KCNH1,17565,-0.407375593511529,0.36241334368322,-1.28403613398044,0.46928494695738,98.6905541566629,4.3776528025233
F2,22815,0.683146524614103,0.363172015071923,-0.789290960445967,2.15558400967417,98.346824274959,12.3039229082127
PPP3CA,30190,-0.103783765560627,0.363997542294637,-0.327862007710844,0.12029447658959,98.5730779336698,0.279269171678848
ABCA1,541,-0.249254268219294,0.366342604887158,-0.790054481784881,0.291545945346293,99.1644600623032,1.71452795052639
CD52,30138,-0.261133991952738,0.36790963089282,-0.829565334560399,0.307297350654924,97.4893271297046,1.77575595430663
BTN3A1,19324,0.145027255120463,0.368725969098719,-0.171203798212215,0.461258308453141,98.4089804617822,0.558364221895704
UCP2,15365,0.165418302646351,0.368831696935481,-0.195354958566146,0.526191563858848,96.5208181536111,0.685900786245994
CCR1,17951,-0.183341758556817,0.369447332755725,-0.583720154020635,0.217036636907,96.3903182490072,0.886614490006879
PROZ,15508,-0.52980179507868,0.372861118217974,-1.69505950121085,0.635455911053488,98.3821768145102,7.56657912312762
BCL2L10,25136,-0.453062979029707,0.37325147235805,-1.4503537862018,0.544227828142388,98.617506306112,5.61081795383276
HTRA1,11735,-0.159443244984854,0.373939604585807,-0.5109185019566,0.192032011986892,97.2966117226809,0.662971241537589
FLT1,18855,-0.181363280142042,0.374398058237888,-0.581542703463366,0.218816143179282,97.6667639054376,0.860114381791104
BCR,10517,0.095329754835333,0.375526800696645,-0.11551379442373,0.306173304094396,98.026342077614,0.244757709978497
IL7,11815,-0.165081131231958,0.375950768875218,-0.530520185756401,0.200357923292486,97.7527815570653,0.740463855143937
NR5A1,25591,0.697104300259517,0.37662220445068,-0.848243487832389,2.24245208835142,97.1220488082836,13.0278274816665
LAMA3,15344,0.269026346674995,0.376793399932337,-0.327567941027942,0.865620634377931,98.4547022086397,2.00904589838609
NDUFB7,4732,0.0834402364610089,0.377072438785835,-0.10170552753338,0.268586000455398,94.2745549422332,0.181756935022778
SOD2,15209,-0.141316017416593,0.377670611490588,-0.455275931974565,0.172643897141378,97.3254074846085,0.510803502304798
MAP4K5,2027,-0.0734200660141557,0.380168962904548,-0.23739356403008,0.0905534320017686,97.4407166577484,0.15079660194884
P4HTM,18590,0.111213019719318,0.380291303881713,-0.137229571467647,0.359655610906283,98.2992793269378,0.350377424791136
GPR52,17431,0.617088008176384,0.380466408225753,-0.761952936223934,1.9961289525767,97.0381556596587,10.5057397894255
ARID1A,25214,-0.0530192583080875,0.382619390900445,-0.172041362308472,0.0660028456922966,93.9182014893821,0.0718240938732239
UGT1A7,13680,-0.745218822116721,0.383755153390441,-2.42214778203927,0.931710137805829,98.8673420606972,15.5515137453425
TUBB2B,24871,-0.332461076637396,0.38433935300994,-1.08150144406814,0.41657929079335,98.60184027773,3.2251101296195
SP3,20979,0.073078573637955,0.38437015435595,-0.091579342488448,0.237736489764358,98.1379577240917,0.15200674510548
KCNQ5,13527,-0.49267845759034,0.384832451527006,-1.60384325784386,0.618486342663181,99.092634868735,6.90430493455126
STK38L,27658,-0.0806831319481995,0.386725150066126,-0.263378633560852,0.102012369664453,96.0698878469612,0.171447893220764
ABCC2,16860,-0.316800142565996,0.3867851689863,-1.03423978214307,0.40063949701108,98.8585509777668,2.8601774594654
GJB6,23997,0.689044447025157,0.387058874659156,-0.872295942308769,2.25038483635908,98.1800659617788,13.2350751634101
TBX21,30448,-0.219780117190013,0.387369889344897,-0.718117291760191,0.278557057380165,96.7899559470328,1.28704169227957
ACTR2,29663,0.0554175182969288,0.387522671369475,-0.0702785652604848,0.181113601854342,95.664680527422,0.0828772160768942
ESRRA,29101,0.108662332778516,0.387571033358353,-0.137826897284747,0.355151562841779,97.6920741629543,0.338019103364642
TRPV3,11115,-0.314210915284677,0.389627340291923,-1.0300621478043,0.401640317234942,98.2349821387281,2.88183214820341
SIRT5,17831,-0.0812298863302768,0.390717991302783,-0.26671827267909,0.104258500018536,98.2253062715147,0.188631787429392
ATP5D,6756,0.0910175927943049,0.392130101713674,-0.117441597791976,0.299476783380585,94.9341119151201,0.231234552657357
COX7C,29308,-0.0921918360450701,0.39334754515608,-0.303884262771141,0.119500590681,97.4666033164874,0.250654251401501
SOCS1,22894,0.184048652411554,0.395993040473202,-0.240938475280957,0.609035780104065,96.9558426132177,0.972421975408573
INHA,7649,0.323983314060215,0.396061786938296,-0.424236115466466,1.0722027435869,97.7242064667618,3.08770127268948
CD2,10844,0.203666604985163,0.396427132595569,-0.267052793435442,0.674386003405768,96.5585029354437,1.19940686110656
CTSD,10318,0.137644665459915,0.397529047511967,-0.181226542214183,0.456515873134012,97.9115470841262,0.558904925375478
PRKAB1,10554,-0.0881117159415142,0.397549618887696,-0.292242503439472,0.116019071556444,98.2406416015635,0.227898933902324
SLC15A1,20174,-0.501528950530308,0.399114144367457,-1.66729456254433,0.664236661483718,98.7031837031095,7.21524555042689
LIF,28220,0.261222073572521,0.399148722924309,-0.34601315006907,0.868457297214112,97.2060158206542,1.96944394254553
ETV5,10075,0.15355662585497,0.399228133062824,-0.203460287437272,0.510573539147212,97.4509132437224,0.705824441907449
COL24A1,16413,0.235861891516368,0.399415054983706,-0.312731031670213,0.78445481470295,97.0112441123131,1.59449420254213
FPR1,22219,-0.228476992221005,0.399514063525097,-0.760004949007032,0.303050964565022,96.449601426328,1.52807466910818
GP6,22289,-0.248679254977562,0.400226364007438,-0.828080727429363,0.33072221747424,96.7484462437791,1.82585766849503
IFNGR1,9577,-0.106466553028502,0.400541128354783,-0.354690332456283,0.141757226399279,98.1056546508669,0.351873987397698
NDUFA4,23297,-0.0941159567263246,0.403317753715587,-0.314842957957044,0.126611044504395,97.1100318477651,0.271392492942032
EIF4E,6214,-0.0502611099677117,0.403822615873755,-0.168263445562972,0.0677412256275487,96.3120211260682,0.0757215430144861
CD86,28056,0.200518310662777,0.404601417042235,-0.271036542298323,0.672073163623877,98.1145466641751,1.23931939505096
LAMB4,11340,-0.281403195299826,0.40508973946047,-0.943861620163707,0.381055229564055,97.2877266433851,2.33970217227501
CD79A,16870,-0.258367391154631,0.405221289047205,-0.866767014538994,0.350032232229733,94.4606885454046,1.89168633894316
CD4,21963,-0.212506206799694,0.405888613384646,-0.713624248633955,0.288611835034567,98.6296033977905,1.42832570099611
SLAMF7,18797,0.241516525064211,0.406395833155274,-0.328627478458093,0.811660528586515,97.1445175817194,1.81354335166005
METAP1D,4677,0.103070846409,0.407364584953241,-0.140749699415983,0.346891392233983,98.3751677929444,0.331412316758856
GABBR2,16247,0.295375631740049,0.40845420042144,-0.404979704438495,0.995730967918593,94.7652318308674,2.40138206320539
CAPN2,5327,-0.135333960889967,0.408847357974123,-0.456489146688259,0.185821224908326,99.1263023727813,0.582802989489535
FBXW7,13985,-0.116664272153227,0.408854014897153,-0.393519158234016,0.160190613927563,99.1401225399812,0.443001604568067
FOXE1,22574,0.690006018988934,0.409066170022511,-0.948182420095486,2.32819445807335,98.6252768671264,14.4798397974036
CASP7,6312,-0.112692654271784,0.409085632040501,-0.38025477385097,0.154869465307402,98.5878890072579,0.403017998864059
PLK3,422,-0.147509266669328,0.409731407921356,-0.498218435192408,0.203199901853752,95.7958826538939,0.637959593798107
CYP19A1,9910,0.380153013517616,0.410543517123533,-0.525245251556025,1.28555127859126,97.6564689557415,4.53642089268077
TNFSF10,29935,-0.189591080061013,0.410621821031366,-0.641209645547964,0.262027485425937,98.0208428854846,1.11476590515479
ERBB2,30165,0.135734730574028,0.411952565147832,-0.188515581020695,0.459985042168751,98.0001523274132,0.553028970490819
TLR8,27108,-0.245028509530317,0.412103690572707,-0.830554827245015,0.34049780818438,97.4152109750285,1.95334668521712
MSR1,10420,0.2743838620328,0.412406505819391,-0.381715635854395,0.930483359919995,98.5777631939969,2.43849946424123
STAG2,6246,-0.052135743243953,0.412890791357962,-0.176930624835953,0.0726591383480472,95.5870726649038,0.0789743818466485
CASP14,16857,0.715925322121492,0.413471142843663,-0.99988181921296,2.43173246345594,97.4640694873686,16.0103468303018
HLA-DRA,19148,-0.189044310897257,0.414001108674808,-0.642627817650522,0.264539195856009,98.1525825990102,1.18127371919367
ALDH3A1,1099,-0.300792777784611,0.415270071751991,-1.02446516839259,0.422879612823371,98.2299628769777,2.83606696169624
PRKX,1840,0.18361732317539,0.415559423017764,-0.258418723544115,0.625653369894894,98.4870832275469,1.0970391949615
